|6.6.6
Archiving\03_Data\frac/QFM_m4.25/TAY13/TAY13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.12151        3.79955        10.7590        8.70712        42.9061       0.995947        31.7108     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.19194        3.84044        10.6526        8.71102        42.8982       0.994117        31.7117     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.82213        6.95247                 NaN   8.77650        42.7614       0.960883        31.7266     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.280863        3.12624        12.3118        8.73836        42.8440       0.981482        31.7172     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.83577        12.8958                 NaN   8.74781        42.8245       0.976872        31.7193     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.77114        12.9682                 NaN   8.75386        42.8122       0.973970        31.7206     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.68461        6.07064                 NaN   8.77027        42.7834       0.966613        31.7245     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.24873        13.5121                 NaN   8.77108        42.7780       0.965753        31.7243     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.30817        13.4592                 NaN   8.77601        42.7679       0.963347        31.7254     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.79592        5.94968                 NaN   8.76863        42.7957       0.968296        31.7217     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.55158        14.2423                 NaN   8.79764        42.7256       0.953068        31.7298     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.934041        14.8773                 NaN   8.81219        42.6976       0.946217        31.7327     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.580567        14.0768        1.18662        8.83772        42.6467       0.932948        31.7387     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.8650                 NaN            NaN   8.85299        42.6150       0.925304        31.7416     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.253451        15.6041                 NaN   8.87158        42.6040       0.925728        31.7411     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.5415        1.34941                 NaN   8.87113        42.5758       0.915650        31.7465     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.9030                 NaN            NaN   8.88036        42.5573       0.910980        31.7484     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.7528        3.12627                 NaN   8.87043        42.5857       0.919656        31.7451     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.9205        3.98751                 NaN   8.88465        42.5479       0.909455        31.7500     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.27525        9.43603                 NaN   8.73887        42.8518       0.980399        31.7177     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.35367        12.5112       0.140272E-002   8.86362        42.6023       0.923117        31.7447     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.81081        10.9309                 NaN   8.76169        42.7987       0.972715        31.7252     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.3261        3.58889                 NaN   8.88481        42.5394       0.909668        31.7511     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.97358        10.7676                 NaN   8.77471        42.7947       0.966424        31.7230     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.69829        11.1656                 NaN   8.86477        42.6013       0.923995        31.7460     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.57626        10.1691                 NaN   8.74945        42.8039       0.973729        31.7275     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.03361        10.7424                 NaN   8.78991        42.7417       0.960338        31.7320     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.890114E-002   6.74279        9.22080        8.93236        42.4469       0.886144        31.7621     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.480565        3.48794        12.0346        8.95895        42.3987       0.872557        31.7667     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.150648        6.91970        8.91401        8.94123        42.4277       0.881999        31.7647     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.87025        11.0304                 NaN   8.89411        42.5401       0.911250        31.7539     
