|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.5/GRV/GRV_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1252.99        500.000                 NaN   96.2363                 NaN  0.195978       0.747504                 NaN            NaN  0.517226       0.779943E-001   2.22497                 NaN
  1251.59        500.000                 NaN   96.4137                 NaN  0.185267       0.715426                 NaN            NaN  0.493232       0.737055E-001   2.11863                 NaN
  1250.19        500.000                 NaN   96.5713                 NaN  0.176418       0.687278                 NaN            NaN  0.471725       0.698337E-001   2.02345                 NaN
  1248.79        500.000                 NaN   96.7226                 NaN  0.166914       0.660033                 NaN            NaN  0.450973       0.661371E-001   1.93331                 NaN
  1247.40        500.000                 NaN   96.8607                 NaN  0.158698       0.634896                 NaN            NaN  0.431830       0.627376E-001   1.85117                 NaN
  1246.00        500.000                 NaN   96.9906                 NaN  0.150704       0.611258                 NaN            NaN  0.413774       0.595377E-001   1.77416                 NaN
  1244.60        500.000                 NaN   97.1104                 NaN  0.143822       0.588854                 NaN            NaN  0.396967       0.565718E-001   1.70338                 NaN
  1243.20        500.000                 NaN   97.2236                 NaN  0.137230       0.567704                 NaN            NaN  0.381002       0.537913E-001   1.63667                 NaN
  1241.81        500.000                 NaN   97.3320                 NaN  0.129294       0.548606                 NaN            NaN  0.365561       0.510900E-001   1.57343                 NaN
  1240.41        500.000                 NaN   97.4283                 NaN  0.124818       0.529762                 NaN            NaN  0.351858       0.486580E-001   1.51657                 NaN
  1239.01        500.000                 NaN   97.5215                 NaN  0.120610       0.510527                 NaN            NaN  0.338399       0.464375E-001   1.46255                 NaN
  1237.61        500.000                 NaN   97.6100                 NaN  0.114005       0.495444                 NaN            NaN  0.325603       0.441435E-001   1.41080                 NaN
  1236.21        500.000                 NaN   97.6960                 NaN  0.109098       0.478516                 NaN            NaN  0.313166       0.420328E-001   1.36122                 NaN
  1234.82        500.000                 NaN   97.7728                 NaN  0.106057       0.462303                 NaN            NaN  0.301806       0.402251E-001   1.31678                 NaN
  1233.42        500.000                 NaN   97.8488                 NaN  0.997109E-001  0.449987                 NaN            NaN  0.290794       0.381842E-001   1.27251                 NaN
  1232.02        500.000                 NaN   97.9215                 NaN  0.957123E-001  0.435504                 NaN            NaN  0.280066       0.364127E-001   1.23081                 NaN
  1230.62        500.000                 NaN   97.9893                 NaN  0.905843E-001  0.423766                 NaN            NaN  0.270044       0.346855E-001   1.19166                 NaN
  1229.23        500.000                 NaN   98.0499                 NaN  0.885171E-001  0.410140                 NaN            NaN  0.260674       0.333240E-001   1.15743                 NaN
  1227.83        500.000                 NaN   98.1130                 NaN  0.822450E-001  0.402932                 NaN            NaN  0.251919       0.313805E-001   1.11851                 NaN
  1226.43        500.000                 NaN   98.1739                 NaN  0.760819E-001  0.392730                 NaN            NaN  0.242628       0.299113E-001   1.08474                 NaN
  1225.03        500.000                 NaN   98.2298                 NaN  0.719015E-001  0.383102                 NaN            NaN  0.234314       0.284865E-001   1.05244                 NaN
  1223.64        500.000                 NaN   98.2804                 NaN  0.672867E-001  0.375628                 NaN            NaN  0.226838       0.270506E-001   1.02275                 NaN
  1222.24        500.000                 NaN   98.2890                 NaN            NaN  0.356272       0.110617                 NaN  0.225061       0.226806E-001  0.996344                 NaN
  1220.84        500.000                 NaN   98.3372                 NaN            NaN  0.346813       0.107391                 NaN  0.217930       0.216021E-001  0.969060                 NaN
  1219.44        500.000                 NaN   98.3834                 NaN  0.102251E-005  0.102098       0.339966                 NaN  0.211240       0.205643E-001  0.942717                 NaN
  1218.04        500.000                 NaN   98.4265                 NaN            NaN  0.954189E-001  0.335437                 NaN  0.204819       0.195946E-001  0.918224                 NaN
  1216.65        500.000                 NaN   98.4696                 NaN            NaN  0.915671E-001  0.327598                 NaN  0.198603       0.186692E-001  0.893932                 NaN
  1215.25        500.000                 NaN   98.5133                 NaN            NaN  0.319427       0.877279E-001            NaN  0.192071       0.177748E-001  0.869727                 NaN
  1213.85        500.000                 NaN   80.8225                 NaN  0.439416        1.75712                 NaN            NaN   1.63846       0.112374        7.67147        7.55868     
  1212.45        500.000                 NaN   75.1639                 NaN  0.606652        2.17331                 NaN            NaN   2.09643       0.139277        9.79376        10.0267     
  1211.06        500.000                 NaN   68.8946                 NaN  0.798774        2.63482                 NaN            NaN   2.61742       0.172155        12.2203        12.6619     
  1209.66        500.000                 NaN   92.1358                 NaN  0.203907       0.754336                 NaN            NaN  0.666621       0.458199E-001   3.14844        3.04511     
  1208.26        500.000                 NaN   82.8563                 NaN  0.402146        1.56080                 NaN            NaN   1.44076       0.921319E-001   6.73999        6.90785     
  1206.86        500.000                 NaN   85.0089                 NaN  0.362145        1.33037                 NaN            NaN   1.25831       0.803758E-001   5.90620        6.05369     
  1205.46        500.000                 NaN   75.7101                 NaN  0.800263        1.60631                 NaN            NaN   2.07531       0.135298        9.84488        9.82788     
  1204.07        500.000                 NaN   97.4118                 NaN            NaN  0.550738                 NaN            NaN  0.141703       0.126685E-001  0.706381        1.17673     
  1202.67        500.000                 NaN   74.7885                 NaN  0.718025        1.90172                 NaN            NaN   2.14395       0.134474        10.1498        10.1636     
  1201.27        500.000                 NaN   96.2868                 NaN  0.720589E-001  0.485956                 NaN            NaN  0.362214       0.204156E-001   1.07069        1.70182     
  1199.87        500.000                 NaN   92.9775                 NaN  0.170412       0.624771                 NaN            NaN  0.560045       0.372760E-001   2.92853        2.70145     
  1198.48        500.000                 NaN   92.9365                 NaN  0.166911       0.623510                 NaN            NaN  0.563507       0.368452E-001   2.92891        2.74383     
  1197.08        500.000                 NaN   92.8740                 NaN  0.163625       0.623779                 NaN            NaN  0.568379       0.364952E-001   2.93938        2.79429     
  1195.68        500.000                 NaN   95.9269                 NaN  0.119481       0.457068                 NaN            NaN  0.437123       0.202988E-001            NaN   3.03916     
  1194.28        500.000                 NaN   91.5180                 NaN  0.112596       0.473430E-001  0.559559                 NaN  0.487869       0.391991E-001   5.02899        2.20643     
  1192.89        500.000                 NaN   98.8234                 NaN  0.812411E-001  0.313068                 NaN            NaN  0.265972       0.802366E-002            NaN  0.508316     
  1191.49        500.000                 NaN   87.0080                 NaN            NaN  0.931122       0.403073                 NaN  0.942659       0.429936E-001   5.38230        5.28988     
  1190.09        500.000                 NaN   83.7478                 NaN            NaN   1.19467       0.522151                 NaN   1.25729       0.562372E-001   6.88151        6.34035     
  1188.69        500.000                 NaN   83.5237                 NaN            NaN  0.350111        1.34464                 NaN   1.26445       0.566676E-001   6.97269        6.48773     
  1187.29        500.000                 NaN   51.0312                 NaN            NaN  0.805494        3.72928       0.877087E-001   3.63891       0.165589        20.8650        19.6768     
  1185.90        500.000                 NaN            NaN            NaN            NaN   7.10172        1.91637                 NaN   7.28963       0.335577        42.9609        40.3958     
  1184.50        500.000                 NaN            NaN            NaN            NaN   1.39555        7.60695       0.135528E-003   7.28590       0.338366        42.9774        40.3957     
  1183.10        500.000                 NaN            NaN            NaN            NaN   9.02657                 NaN            NaN   7.29330       0.332665        42.9510        40.3965     
  1181.70        500.000                 NaN            NaN            NaN            NaN  0.954264        7.32641       0.732003        7.28450       0.336319        42.9663        40.4002     
  1180.31        500.000                 NaN            NaN            NaN            NaN   1.46811        7.54156                 NaN   7.28325       0.336264        42.9695        40.4013     
  1178.91        500.000                 NaN            NaN            NaN            NaN   1.42302       0.184835E-005   7.58825        7.28619       0.335670        42.9647        40.4022     
  1177.51        500.000                 NaN            NaN            NaN            NaN   1.38615       0.469547E-005   7.62735        7.28945       0.334979        42.9589        40.4032     
  1176.11        500.000                 NaN            NaN            NaN            NaN   7.28165        1.74933                 NaN   7.29791       0.331721        42.9341        40.4053     
  1174.71        500.000                 NaN            NaN            NaN            NaN   7.35171        1.68130                 NaN   7.30121       0.331068        42.9284        40.4063     
  1173.32        500.000                 NaN            NaN            NaN            NaN   7.42331        1.61176                 NaN   7.30453       0.330405        42.9226        40.4074     
  1171.92        500.000                 NaN            NaN            NaN            NaN   7.49677        1.54044                 NaN   7.30788       0.329724        42.9167        40.4085     
  1170.52        500.000                 NaN            NaN            NaN            NaN   1.17280        7.85301                 NaN   7.30641       0.331259        42.9282        40.4083     
  1169.12        500.000                 NaN            NaN            NaN            NaN   7.64788        1.39376                 NaN   7.31468       0.328309        42.9048        40.4106     
  1167.73        500.000                 NaN            NaN            NaN            NaN   1.31984        7.72401                 NaN   7.31813       0.327570        42.8988        40.4117     
  1166.33        500.000                 NaN            NaN            NaN            NaN   1.23997        7.80631                 NaN   7.32164       0.326808        42.8926        40.4127     
  1164.93        500.000                 NaN            NaN            NaN            NaN   1.12914        7.91909                 NaN   7.32690       0.325748        42.8862        40.4130     
  1163.53        500.000                 NaN            NaN            NaN   1.52675        6.44120       0.511553E-005            NaN   7.12447       0.426438        43.4127        41.0684     
  1162.14        500.000                 NaN            NaN            NaN            NaN   1.09940        7.95467                 NaN   7.33271       0.324156        42.8732        40.4159     
  1160.74        500.000                 NaN            NaN            NaN   1.66178        6.20457       0.137448E-003            NaN   7.10551       0.436430        43.4621        41.1294     
  1159.34        500.000                 NaN            NaN            NaN   1.70572        6.12851                 NaN            NaN   7.09982       0.439606        43.4766        41.1497     
  1157.94        500.000                 NaN            NaN            NaN   1.74291        6.06404                 NaN            NaN   7.09507       0.442260        43.4886        41.1671     
  1156.54        500.000                 NaN            NaN            NaN   1.77568        6.00729                 NaN            NaN   7.09103       0.444590        43.4989        41.1825     
  1155.15        500.000                 NaN            NaN            NaN   1.80501        5.95654                 NaN            NaN   7.08750       0.446663        43.5078        41.1965     
  1153.75        500.000                 NaN            NaN            NaN   1.83164        5.91049                 NaN            NaN   7.08438       0.448533        43.5156        41.2093     
  1152.35        500.000                 NaN            NaN            NaN   1.85614        5.86818                 NaN            NaN   7.08156       0.450244        43.5227        41.2212     
  1150.95        500.000                 NaN            NaN            NaN   1.87884        5.82898                 NaN            NaN   7.07902       0.451821        43.5290        41.2323     
  1149.56        500.000                 NaN            NaN            NaN   1.90002        5.79244                 NaN            NaN   7.07669       0.453283        43.5348        41.2428     
  1148.16        500.000                 NaN            NaN            NaN   1.98355        5.57653                 NaN            NaN   7.03071       0.470628        43.6702        41.2684     
  1146.76        500.000                 NaN            NaN            NaN   2.08404        5.41285                 NaN            NaN   7.02066       0.475520        43.6921        41.3148     
  1145.36        500.000                 NaN            NaN            NaN   1.95106        5.70547                 NaN            NaN   7.07177       0.456645        43.5462        41.2688     
  1143.97        500.000                 NaN            NaN            NaN   2.08392        5.41252                 NaN            NaN   7.02058       0.475497        43.6908        41.3167     
  1142.57        500.000                 NaN            NaN            NaN   2.02235        5.51240                 NaN            NaN   7.02667       0.472486        43.6763        41.2898     
  1141.17        500.000                 NaN            NaN            NaN   2.02229        5.51223                 NaN            NaN   7.02663       0.472475        43.6756        41.2908     
  1139.77        500.000                 NaN            NaN            NaN   2.22693        5.18327                 NaN            NaN   7.01955       0.482377        43.6996        41.3883     
  1138.37        500.000                 NaN            NaN            NaN   2.22687        5.18312                 NaN            NaN   7.01951       0.482366        43.6989        41.3892     
  1136.98        500.000                 NaN            NaN            NaN   2.22681        5.18296                 NaN            NaN   7.01947       0.482354        43.6983        41.3902     
  1135.58        500.000                 NaN            NaN            NaN   2.22675        5.18281                 NaN            NaN   7.01943       0.482343        43.6976        41.3911     
  1134.18        500.000                 NaN            NaN            NaN   2.22669        5.18265                 NaN            NaN   7.01939       0.482332        43.6969        41.3920     
  1132.78        500.000                 NaN            NaN            NaN   2.22662        5.18250                 NaN            NaN   7.01935       0.482320        43.6962        41.3930     
  1131.39        500.000                 NaN            NaN            NaN   2.09002        5.46743                 NaN            NaN   7.05905       0.465741        43.5760        41.3417     
  1129.99        500.000                 NaN            NaN            NaN   2.10106        5.44853                 NaN            NaN   7.05833       0.466494        43.5772        41.3484     
  1128.59        500.000                 NaN            NaN            NaN   2.11127        5.43129                 NaN            NaN   7.05764       0.467119        43.5785        41.3542     
  1127.19        500.000                 NaN            NaN            NaN   2.12121        5.41452                 NaN            NaN   7.05698       0.467725        43.5797        41.3598     
  1125.79        500.000                 NaN            NaN            NaN   2.13091        5.39817                 NaN            NaN   7.05637       0.468311        43.5809        41.3654     
  1124.40        500.000                 NaN            NaN            NaN   2.14037        5.38224                 NaN            NaN   7.05578       0.468882        43.5819        41.3708     
  1123.00        500.000                 NaN            NaN            NaN   2.14961        5.36669                 NaN            NaN   7.05522       0.469437        43.5828        41.3762     
  1121.60        500.000                 NaN            NaN            NaN   2.15863        5.35153                 NaN            NaN   7.05470       0.469976        43.5837        41.3815     
  1120.20        500.000                 NaN            NaN            NaN   2.16744        5.33673                 NaN            NaN   7.05421       0.470499        43.5845        41.3866     
  1118.81        500.000                 NaN            NaN            NaN   2.17641        5.32162                 NaN            NaN   7.05367       0.471043        43.5854        41.3919     
  1117.41        500.000                 NaN            NaN            NaN   2.18465        5.30785                 NaN            NaN   7.05327       0.471520        43.5859        41.3968     
  1116.01        500.000                 NaN            NaN            NaN   2.19272        5.29436                 NaN            NaN   7.05289       0.471986        43.5864        41.4017     
  1114.61        500.000                 NaN            NaN            NaN   2.20063        5.28117                 NaN            NaN   7.05253       0.472441        43.5867        41.4065     
  1113.22        500.000                 NaN            NaN            NaN   2.20862        5.26781                 NaN            NaN   7.05215       0.472907        43.5872        41.4113     
  1111.82        500.000                 NaN            NaN            NaN   2.21182        5.26396                 NaN            NaN   7.05281       0.472875        43.5844        41.4141     
  1110.42        500.000                 NaN            NaN            NaN   2.22398        5.24211                 NaN            NaN   7.05150       0.473810        43.5882        41.4204     
  1109.02        500.000                 NaN            NaN            NaN   2.30511        5.05864                 NaN            NaN   7.02172       0.485275        43.6799        41.4494     
  1107.62        500.000                 NaN            NaN            NaN   2.30698        5.05416                 NaN            NaN   7.02103       0.485534        43.6813        41.4510     
  1106.23        500.000                 NaN            NaN            NaN   2.30859        5.05003                 NaN            NaN   7.02026       0.485788        43.6829        41.4525     
  1104.83        500.000                 NaN            NaN            NaN   2.30859        5.04971                 NaN            NaN   7.02019       0.485788        43.6823        41.4534     
  1103.43        500.000                 NaN            NaN            NaN   2.30854        5.04953                 NaN            NaN   7.02014       0.485779        43.6816        41.4544     
  1102.03        500.000                 NaN            NaN            NaN   2.30830        5.04987                 NaN            NaN   7.02022       0.485730        43.6806        41.4553     
  1100.64        500.000                 NaN            NaN            NaN   2.30686        5.05407                 NaN            NaN   7.02134       0.485361        43.6764        41.4560     
  1099.24        500.000                 NaN            NaN            NaN   2.30834        5.04909                 NaN            NaN   7.02003       0.485745        43.6796        41.4572     
  1097.84        500.000                 NaN            NaN            NaN   2.28433        5.14311                 NaN            NaN   7.05000       0.477046        43.5862        41.4594     
  1096.44        500.000                 NaN            NaN            NaN   2.29053        5.13302                 NaN            NaN   7.04991       0.477371        43.5857        41.4634     
  1095.04        500.000                 NaN            NaN            NaN   2.29406        5.13871                 NaN            NaN   7.05298       0.476806        43.5713        41.4662     
  1093.65        500.000                 NaN            NaN            NaN   2.30017        5.12864                 NaN            NaN   7.05289       0.477134        43.5709        41.4702     
  1092.25        500.000                 NaN            NaN            NaN   2.30769        5.10893                 NaN            NaN   7.05074       0.478020        43.5796        41.4750     
  1090.85        500.000                 NaN            NaN            NaN   2.31357        5.09930                 NaN            NaN   7.05069       0.478329        43.5792        41.4789     
  1089.45        500.000                 NaN            NaN            NaN   2.31936        5.08983                 NaN            NaN   7.05065       0.478631        43.5787        41.4829     
  1088.06        500.000                 NaN            NaN            NaN   2.32506        5.08051                 NaN            NaN   7.05062       0.478926        43.5781        41.4867     
  1086.66        500.000                 NaN            NaN            NaN   2.33068        5.07134                 NaN            NaN   7.05060       0.479216        43.5776        41.4906     
  1085.26        500.000                 NaN            NaN            NaN   2.33622        5.06231                 NaN            NaN   7.05060       0.479501        43.5770        41.4944     
  1083.86        500.000                 NaN            NaN            NaN   2.30764        5.04745                 NaN            NaN   7.01961       0.485620        43.6722        41.4675     
  1082.47        500.000                 NaN            NaN            NaN   2.34748        5.04384                 NaN            NaN   7.05054       0.480098        43.5759        41.5021     
  1081.07        500.000                 NaN            NaN            NaN   2.30751        5.04715                 NaN            NaN   7.01954       0.485597        43.6709        41.4693     
  1079.67        500.000                 NaN            NaN            NaN   2.30745        5.04700                 NaN            NaN   7.01950       0.485586        43.6702        41.4703     
  1078.27        500.000                 NaN            NaN            NaN   2.36154        5.02168                 NaN            NaN   7.05107       0.480698        43.5725        41.5126     
  1076.87        500.000                 NaN            NaN            NaN   2.47828        4.83556                 NaN            NaN   7.05648       0.486387        43.5651        41.5782     
  1075.48        500.000                 NaN            NaN            NaN   2.47821        4.83542                 NaN            NaN   7.05644       0.486375        43.5644        41.5792     
  1074.08        500.000                 NaN            NaN            NaN   2.37513        5.00035                 NaN            NaN   7.05168       0.481266        43.5688        41.5228     
  1072.68        500.000                 NaN            NaN            NaN   2.47807        4.83515                 NaN            NaN   7.05636       0.486352        43.5630        41.5810     
  1071.28        500.000                 NaN            NaN            NaN   2.47800        4.83501                 NaN            NaN   7.05632       0.486341        43.5624        41.5820     
  1069.89        500.000                 NaN            NaN            NaN   2.38772        4.97745                 NaN            NaN   7.05198       0.481962        43.5681        41.5328     
  1068.49        500.000                 NaN            NaN            NaN   2.47786        4.83474                 NaN            NaN   7.05625       0.486319        43.5610        41.5838     
  1067.09        500.000                 NaN            NaN            NaN   2.47780        4.83460                 NaN            NaN   7.05621       0.486307        43.5603        41.5848     
  1065.69        500.000                 NaN            NaN            NaN   2.47773        4.83446                 NaN            NaN   7.05617       0.486296        43.5597        41.5857     
  1064.30        500.000                 NaN            NaN            NaN   2.40643        4.94727                 NaN            NaN   7.05219       0.482833        43.5646        41.5466     
  1062.90        500.000                 NaN            NaN            NaN   2.47759        4.83419                 NaN            NaN   7.05610       0.486273        43.5583        41.5875     
  1061.50        500.000                 NaN            NaN            NaN   2.47752        4.83405                 NaN            NaN   7.05606       0.486262        43.5576        41.5885     
  1060.10        500.000                 NaN            NaN            NaN   2.47745        4.83391                 NaN            NaN   7.05602       0.486251        43.5570        41.5894     
  1058.70        500.000                 NaN            NaN            NaN   2.44445        4.88130                 NaN            NaN   7.05770       0.486387        43.5556        41.5746     
  1057.31        500.000                 NaN            NaN            NaN   2.47731        4.83364                 NaN            NaN   7.05595       0.486228        43.5556        41.5913     
  1055.91        500.000                 NaN            NaN            NaN   2.47724        4.83350                 NaN            NaN   7.05591       0.486217        43.5549        41.5922     
  1054.51        500.000                 NaN            NaN            NaN   2.60094        3.20073        1.20949                 NaN   6.93448       0.519550        43.9577        41.5771     
  1053.11        500.000                 NaN            NaN            NaN   2.60087        3.20066        1.20942                 NaN   6.93445       0.519538        43.9570        41.5780     
  1051.72        500.000                 NaN            NaN            NaN   2.47704        4.83309                 NaN            NaN   7.05580       0.486183        43.5529        41.5950     
  1050.32        500.000                 NaN            NaN            NaN   2.47697        4.83296                 NaN            NaN   7.05576       0.486172        43.5522        41.5959     
  1048.92        500.000                 NaN            NaN            NaN   2.47690        4.83282                 NaN            NaN   7.05572       0.486161        43.5516        41.5968     
  1047.52        500.000                 NaN            NaN            NaN   2.47683        4.83268                 NaN            NaN   7.05569       0.486149        43.5509        41.5978     
  1046.12        500.000                 NaN            NaN            NaN   2.47676        4.83255                 NaN            NaN   7.05565       0.486138        43.5502        41.5987     
  1044.73        500.000                 NaN            NaN            NaN   2.47670        4.83241                 NaN            NaN   7.05561       0.486127        43.5496        41.5996     
  1043.33        500.000                 NaN            NaN            NaN   2.48367        4.82257                 NaN            NaN   7.05663       0.486336        43.5460        41.6048     
  1041.93        500.000                 NaN            NaN            NaN   2.49016        4.81341                 NaN            NaN   7.05758       0.486530        43.5427        41.6096     
  1040.53        500.000                 NaN            NaN            NaN   2.47649        4.83200                 NaN            NaN   7.05550       0.486093        43.5475        41.6024     
  1039.14        500.000                 NaN            NaN            NaN   2.49002        4.81314                 NaN            NaN   7.05751       0.486508        43.5414        41.6115     
  1037.74        500.000                 NaN            NaN            NaN   2.48995        4.81300                 NaN            NaN   7.05747       0.486496        43.5407        41.6124     
  1036.34        500.000                 NaN            NaN            NaN   2.48953        4.81361                 NaN            NaN   7.05741       0.486471        43.5398        41.6131     
  1034.94        500.000                 NaN            NaN            NaN   2.48981        4.81273                 NaN            NaN   7.05740       0.486474        43.5393        41.6142     
  1033.55        500.000                 NaN            NaN            NaN   2.48974        4.81260                 NaN            NaN   7.05736       0.486463        43.5387        41.6152     
  1032.15        500.000                 NaN            NaN            NaN   2.48972        4.81217                 NaN            NaN   7.05723       0.486512        43.5383        41.6160     
  1030.75        500.000                 NaN            NaN            NaN   2.48712        4.81904                 NaN            NaN   7.06271       0.488117        43.5219        41.6211     
  1029.35        500.000                 NaN            NaN            NaN   2.48968        4.81176                 NaN            NaN   7.05718       0.486498        43.5369        41.6180     
  1027.95        500.000                 NaN            NaN            NaN   2.50065        4.80591                 NaN            NaN   7.06229       0.486044        43.5186        41.6265     
  1026.56        500.000                 NaN            NaN            NaN   2.53452        4.73417                 NaN            NaN   7.05289       0.490354        43.5481        41.6400     
  1025.16        500.000                 NaN            NaN            NaN   2.50740        4.79585                 NaN            NaN   7.06269       0.486333        43.5152        41.6326     
  1023.76        500.000                 NaN            NaN            NaN   2.51064        4.79166                 NaN            NaN   7.06329       0.486253        43.5127        41.6354     
  1022.36        500.000                 NaN            NaN            NaN   2.52154        4.75001                 NaN            NaN   7.05273       0.492255        43.5437        41.6398     
  1020.97        500.000                 NaN            NaN            NaN   2.51626        4.78327                 NaN            NaN   7.06462       0.486372        43.5085        41.6409     
  1019.57        500.000                 NaN            NaN            NaN   2.54379        4.72381                 NaN            NaN   7.05665       0.490199        43.5336        41.6520     
  1018.17        500.000                 NaN            NaN            NaN   2.52706        4.74723                 NaN            NaN   7.05815       0.491079        43.5288        41.6477     
  1016.77        500.000                 NaN            NaN            NaN   2.53062        4.74252                 NaN            NaN   7.05711       0.491758        43.5269        41.6511     
  1015.37        500.000                 NaN            NaN            NaN   2.53255        4.74028                 NaN            NaN   7.05430       0.491705        43.5295        41.6517     
  1013.98        500.000                 NaN            NaN            NaN   2.53494        4.73773                 NaN            NaN   7.05506       0.491557        43.5266        41.6542     
  1012.58        500.000                 NaN            NaN            NaN   2.54545        4.71066                 NaN            NaN   7.05527       0.492580        43.5385        41.6576     
  1011.18        500.000                 NaN            NaN            NaN   2.56071        4.70114                 NaN            NaN   7.06060       0.490307        43.5185        41.6687     
  1009.78        500.000                 NaN            NaN            NaN   2.52486        4.77372                 NaN            NaN   7.07207       0.485227        43.4923        41.6518     
  1008.39        500.000                 NaN            NaN            NaN   2.56739        4.69216                 NaN            NaN   7.06165       0.490543        43.5136        41.6746     
  1006.99        500.000                 NaN            NaN            NaN   2.57008        4.68703                 NaN            NaN   7.06170       0.490743        43.5131        41.6774     
  1005.59        500.000                 NaN            NaN            NaN   2.57246        4.67226                 NaN            NaN   7.05936       0.492685        43.5257        41.6775     
  1004.19        500.000                 NaN            NaN            NaN   2.56523        4.67675                 NaN            NaN   7.05632       0.493959        43.5331        41.6747     
  1002.80        500.000                 NaN            NaN            NaN   2.56361        4.68312                 NaN            NaN   7.05854       0.493340        43.5252        41.6762     
  1001.40        500.000                 NaN            NaN            NaN   2.57940        4.67519                 NaN            NaN   7.06449       0.490795        43.5024        41.6878     
  1000.00        500.000                 NaN            NaN            NaN   2.57628        4.68578                 NaN            NaN   7.06746       0.489867        43.4920        41.6886     
