|6.6.6
Archiving\03_Data\frac/QFM_m4.75/Y98/Y98_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.79195        9.76373                 NaN   9.73746       0.824904        40.7712        29.1108     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.86346        9.69925                 NaN   9.74413       0.822192        40.7589        29.1121     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.87282        9.69740                 NaN   9.75045       0.819501        40.7463        29.1135     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.93925        9.63830                 NaN   9.75718       0.816694        40.7337        29.1149     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.96012        9.62495                 NaN   9.76358       0.813966        40.7210        29.1164     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0014        9.59115                 NaN   9.77019       0.811166        40.7083        29.1178     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0238        9.57642                 NaN   9.77664       0.808395        40.6955        29.1193     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0433        9.56475                 NaN   9.78316       0.805578        40.6824        29.1208     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0749        9.54081                 NaN   9.78972       0.802770        40.6696        29.1223     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0945        9.52907                 NaN   9.79621       0.799933        40.6565        29.1238     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1320        9.49924                 NaN   9.80278       0.797088        40.6436        29.1253     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1578        9.48140                 NaN   9.80941       0.794213        40.6303        29.1268     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1789        9.46826                 NaN   9.81588       0.791352        40.6172        29.1284     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1998        9.45533                 NaN   9.82240       0.788476        40.6040        29.1300     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.2050        9.45827                 NaN   9.82882       0.785620        40.5907        29.1316     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.2221        9.44931                 NaN   9.83533       0.782729        40.5774        29.1332     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.2412        9.43830                 NaN   9.84186       0.779825        40.5641        29.1348     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.2683        9.41917                 NaN   9.84845       0.776932        40.5509        29.1363     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.2819        9.41394                 NaN   9.85497       0.773975        40.5372        29.1380     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3007        9.40338                 NaN   9.86149       0.771044        40.5238        29.1396     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3158        9.39665                 NaN   9.86803       0.768097        40.5102        29.1413     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3301        9.39070                 NaN   9.87455       0.765153        40.4966        29.1429     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3440        9.38520                 NaN   9.88109       0.762185        40.4829        29.1446     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3572        9.38052                 NaN   9.88743       0.759142        40.4694        29.1463     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3691        9.37704                 NaN   9.89417       0.756230        40.4554        29.1480     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3818        9.37291                 NaN   9.90069       0.753258        40.4416        29.1498     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3936        9.36974                 NaN   9.90726       0.750239        40.4277        29.1515     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.4059        9.36618                 NaN   9.91386       0.747212        40.4136        29.1533     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.4167        9.36400                 NaN   9.92037       0.744216        40.3997        29.1550     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.4277        9.36170                 NaN   9.92692       0.741195        40.3857        29.1568     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.4383        9.35990                 NaN   9.93354       0.738160        40.3715        29.1586     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.4505        9.35655                 NaN   9.94011       0.735095        40.3574        29.1604     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.4631        9.35279                 NaN   9.94681       0.732009        40.3431        29.1622     
