|6.6.6
Archiving\03_Data\frac/QFM_m3.75/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN   3.00484        8.65704                 NaN            NaN   8.65507       0.507650        45.5349        33.6404     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4284       0.268519                 NaN            NaN   8.68825       0.497326        45.4700        33.6475     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN   10.9525       0.750062                 NaN            NaN   8.69348       0.496079        45.4571        33.6507     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN   6.85455        4.66831       0.176319E-004            NaN   8.55199       0.537634        45.7704        33.6171     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN   10.2991        1.40939                 NaN            NaN   8.70016       0.494542        45.4414        33.6555     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN   1.84532        9.86519                 NaN            NaN   8.70163       0.494231        45.4356        33.6581     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN   3.84156        7.66472       0.201357E-003  0.480986E-005   8.55761       0.540897        45.7750        33.6200     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN   3.79644        7.71797       0.196808E-003  0.580973E-005   8.56265       0.539505        45.7593        33.6239     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN   3.79626        7.71761       0.197608E-003            NaN   8.56262       0.539487        45.7584        33.6254     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN   3.87972        7.64920       0.196070E-003            NaN   8.57751       0.535861        45.7271        33.6304     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN   3.87954        7.64883       0.194501E-003            NaN   8.57748       0.535843        45.7262        33.6320     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN   3.87936        7.64847       0.192932E-003            NaN   8.57746       0.535824        45.7252        33.6335     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN   3.82892        7.70718       0.191161E-003            NaN   8.58243       0.534396        45.7094        33.6374     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN   8.96556        2.78311                 NaN            NaN   8.73647       0.485302        45.3491        33.6804     
