|6.6.6
Archiving\03_Data\fracLP/QFM_m4.25/GRV/GRV_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.81339        10.6679                 NaN   8.35025       0.455580        39.5715        37.1414     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN   3.47627                 NaN   8.85363                 NaN            NaN   7.72851       0.835211        41.1264        37.9800     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN   3.48314                 NaN   8.84614                 NaN            NaN   7.73007       0.834356        41.1242        37.9821     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN   3.49057                 NaN   8.82394       0.556659E-004            NaN   7.71843       0.841022        41.1439        37.9821     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN   3.49630                 NaN   8.81539       0.869012E-002            NaN   7.72571       0.837516        41.1303        37.9861     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.4719        1.05426                 NaN   8.39124       0.436879        39.4980        37.1477     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN   3.50860                 NaN   8.81249       0.521650E-004            NaN   7.72941       0.836164        41.1221        37.9912     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN   3.51006                 NaN   8.80615       0.106670E-004            NaN   7.72077       0.839730        41.1324        37.9909     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN   3.51795                 NaN   8.79609                 NaN            NaN   7.72099       0.839890        41.1315        37.9936     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN   3.52511                 NaN   8.78856                 NaN            NaN   7.72190       0.838981        41.1300        37.9954     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN   3.53444                 NaN   8.78091                 NaN            NaN   7.73128       0.835938        41.1175        38.0000     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN   3.53978                 NaN   8.77730                 NaN            NaN   7.73430       0.834426        41.1120        38.0022     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN   2.06399                 NaN   10.3496        1.01094                 NaN   8.06521       0.632068        40.1951        37.6832     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN   3.55039                 NaN   8.76595       0.458084E-004            NaN   7.73584       0.834178        41.1072        38.0064     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN   2.17850                 NaN   11.1618       0.102138E-002            NaN   8.03144       0.652260        40.2643        37.7106     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN   1.37844                 NaN   12.4803                 NaN            NaN   8.21018       0.545492        39.8683        37.5173     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN   2.24649                 NaN   11.1036       0.115212E-004            NaN   8.04552       0.644050        40.2240        37.7364     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN   3.57402                 NaN   8.73762       0.438045E-004            NaN   7.73906       0.834295        41.1000        38.0150     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN   3.57865                 NaN   8.73289       0.427706E-004            NaN   7.74045       0.833939        41.0970        38.0170     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN   2.28084                 NaN   11.0287                 NaN            NaN   8.02615       0.655973        40.2667        37.7416     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN   3.57863                 NaN   8.70632       0.338716E-001            NaN   7.73984       0.834147        41.0882        38.0190     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN   2.32849                 NaN   10.9663                 NaN            NaN   8.03111       0.654949        40.2625        37.7566     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN   2.36850                 NaN   10.9027                 NaN            NaN   8.02250       0.660011        40.2796        37.7667     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN   3.61702                 NaN   8.67785       0.397208E-004            NaN   7.73081       0.838540        41.1076        38.0281     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN   3.61930                 NaN   8.64242       0.355547E-001            NaN   7.73293       0.837846        41.1021        38.0299     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN   3.62595                 NaN   8.63988       0.302233E-001            NaN   7.73388       0.837692        41.1001        38.0323     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN   3.63030                 NaN   8.63629       0.294259E-001            NaN   7.73519       0.837059        41.0979        38.0338     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN   3.62292                 NaN   8.66416       0.251608E-001            NaN   7.75096       0.830373        41.0715        38.0349     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN   3.63161                 NaN   8.67043       0.677028E-002            NaN   7.75007       0.831117        41.0723        38.0377     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN   3.55645                 NaN   8.84867                 NaN            NaN   7.77415       0.816444        40.9723        38.0319     
