|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/Y98/Y98_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.41575                 NaN   9.61854       0.209308E-005            NaN   7.21787       0.655458        41.0642        40.0282     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.45800                 NaN   9.55870       0.204290E-005            NaN   7.21498       0.657530        41.0709        40.0399     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.49848                 NaN   9.50148       0.197494E-005            NaN   7.21226       0.659483        41.0772        40.0511     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.53980                 NaN   9.44251       0.408921E-003            NaN   7.20934       0.661544        41.0838        40.0626     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.57709                 NaN   9.39044       0.176802E-005            NaN   7.20694       0.663280        41.0893        40.0730     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.98813        6.77042       0.634747E-005   7.41017       0.537628        40.6307        39.6630     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.65551                 NaN   9.27910       0.285208E-003            NaN   7.20136       0.667190        41.1018        40.0947     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.67948        7.09032       0.476177E-005   7.42000       0.533095        40.6122        39.6649     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.52541        7.25019                 NaN   7.42501       0.530763        40.6028        39.6658     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.37216        7.40933                 NaN   7.43009       0.528389        40.5932        39.6668     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.79434                 NaN   9.08413       0.368715E-004            NaN   7.19215       0.673724        41.1221        40.1336     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.82888                 NaN   9.03543       0.900398E-005            NaN   7.18971       0.675417        41.1273        40.1432     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.86023                 NaN   8.99156       0.385858E-004            NaN   7.18773       0.676832        41.1316        40.1520     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.89178                 NaN   8.94738       0.174676E-004            NaN   7.18567       0.678290        41.1359        40.1609     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.92308                 NaN   8.90350       0.137814E-004            NaN   7.18359       0.679752        41.1403        40.1697     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.95447                 NaN   8.85942       0.109643E-004            NaN   7.18144       0.681249        41.1448        40.1786     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.98352                 NaN   8.81892       0.870852E-005            NaN   7.17963       0.682540        41.1486        40.1868     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.01192                 NaN   8.77940       0.695087E-005            NaN   7.17789       0.683788        41.1521        40.1949     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.04018                 NaN   8.74003       0.558027E-005            NaN   7.17612       0.685048        41.1557        40.2029     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.06777                 NaN   8.70167       0.303129E-005            NaN   7.17442       0.686261        41.1592        40.2107     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.09476                 NaN   8.66418       0.142991E-005            NaN   7.17278       0.687435        41.1624        40.2184     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.12114                 NaN   8.62761       0.112981E-005            NaN   7.17121       0.688568        41.1655        40.2259     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.14694                 NaN   8.59189                 NaN            NaN   7.16969       0.689664        41.1685        40.2333     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.17269                 NaN   8.55623                 NaN            NaN   7.16816       0.690771        41.1715        40.2407     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.19681                 NaN   8.52307                 NaN            NaN   7.16686       0.691728        41.1739        40.2477     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.22095                 NaN   8.48986                 NaN            NaN   7.16554       0.692705        41.1763        40.2546     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.24456                 NaN   8.45742                 NaN            NaN   7.16427       0.693645        41.1787        40.2614     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.26768                 NaN   8.42574                 NaN            NaN   7.16306       0.694550        41.1808        40.2681     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.29031                 NaN   8.39478                 NaN            NaN   7.16191       0.695419        41.1829        40.2747     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.31248                 NaN   8.36453                 NaN            NaN   7.16081       0.696254        41.1848        40.2812     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.33419                 NaN   8.33495                 NaN            NaN   7.15977       0.697056        41.1865        40.2875     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.35532                 NaN   8.30627                 NaN            NaN   7.15881       0.697808        41.1881        40.2937     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.37614                 NaN   8.27807                 NaN            NaN   7.15788       0.698539        41.1896        40.2998     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.39654                 NaN   8.25050                 NaN            NaN   7.15701       0.699240        41.1909        40.3058     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.41653                 NaN   8.22355                 NaN            NaN   7.15619       0.699907        41.1921        40.3117     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.43611                 NaN   8.19723                 NaN            NaN   7.15543       0.700542        41.1932        40.3175     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.45536                 NaN   8.17141                 NaN            NaN   7.15470       0.701153        41.1941        40.3232     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.47421                 NaN   8.14623                 NaN            NaN   7.15404       0.701727        41.1949        40.3289     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.49269                 NaN   8.12159                 NaN            NaN   7.15342       0.702274        41.1956        40.3344     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.51082                 NaN   8.09751                 NaN            NaN   7.15286       0.702788        41.1962        40.3398     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.52858                 NaN   8.07400                 NaN            NaN   7.15236       0.703272        41.1966        40.3452     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.54604                 NaN   8.05095                 NaN            NaN   7.15189       0.703730        41.1969        40.3505     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.56225                 NaN   8.02993                 NaN            NaN   7.15167       0.704045        41.1966        40.3555     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.58000                 NaN   8.00635                 NaN            NaN   7.15111       0.704563        41.1972        40.3608     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.59629                 NaN   7.98516                 NaN            NaN   7.15084       0.704908        41.1970        40.3658     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.61188                 NaN   7.96509                 NaN            NaN   7.15070       0.705174        41.1965        40.3706     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.62861                 NaN   7.94312                 NaN            NaN   7.15030       0.705598        41.1966        40.3757     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.64337                 NaN   7.92441                 NaN            NaN   7.15032       0.705773        41.1958        40.3804     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.66026                 NaN   7.90211                 NaN            NaN   7.14985       0.706241        41.1960        40.3855     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.67497                 NaN   7.88344                 NaN            NaN   7.14985       0.706430        41.1952        40.3901     
